Feature_ID,Phylum,Class,Order,Family,Genus,Species
8f226a30779477b73d4ae6c04b5836c7,,,,,,
8f3717aed0d08ecabb51ba1e39e12f2a,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
8f3dec6ee90c1c720a3434ce393a3ac7,P__Proteobacteria,C__Betaproteobacteria,O__Neisseriales,F__Neisseriaceae,,
8f41730499647f77a4018b6622e1b9b4,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,G__Mesorhizobium,S__huakuii
8f44295c31b9ea9a0609b945e1af38fa,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8f471c55d57cd57a6ff2d86b43be19b4,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
8f49f739b76f559da44bc05de95313d4,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8f4ef4e1b0176b69fd920a82bbdca23e,P__Proteobacteria,,,,,
8f6dd212105b62290593ce26be41d642,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,,
8f7b6bc25c9c0087f4b7a3aca607e25c,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Magnetospirillum,S__magnetotacticum
8f877a6e4359ceb298687c21010e88ee,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__illinoisensis
8f97ea6a5a35be5353128ae06a248bd7,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8f998e518aa4304dc258169ea5abb03b,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Brevundimonas,S__vesicularis
8f9cad07376c3a19dfdbf7ba382d9387,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,,
8fbb1da3ffc15daa1bec538dbdef55c8,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
8fbb3cf000f99bacb2c829f6f135d014,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Corynebacteriaceae,G__Corynebacterium,
8fbdd4c728bd71bef68af733a330a08f,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
8fc3c137cc88b1e15ff34e396bc68bc9,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
8fc70fb0ff94fe6a90e6ff97866b2fd5,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Hyphomicrobiaceae,G__Hyphomicrobium,
8fc951834f5011d8f5d6faf75f5f4155,P__Firmicutes,C__Bacilli,O__Bacillales,,,
8fd23f9145bade18197b6274e5ef0c4d,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,
8fe4693eecbac7cd46206653a9838ce5,P__Bacteroidetes,C__Bacteroidia,O__Bacteroidales,F__Porphyromonadaceae,,
8fe524fe92cd385209c2a3a5c60d3792,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,G__Bradyrhizobium,
8fe9f3ff9e978d33825a1b9c0712ef2a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Hyphomicrobiaceae,G__Hyphomicrobium,
8feab7d8fc0fc5b919a9061131e171e2,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8ffdbb1ccac5a43c6347c1979c7f8ee3,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
900880bd00d4763e3cee284e7dd704e3,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
900a37028566571f1b8e1f5ebf0c443a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
9020d16698d779ca428f282765df371f,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Sinobacteraceae,,
902195e2e3d69f5883d241a32197ea4e,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
902c6b4b36ae8c00108d4240a45a78e7,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
902e4f5a432d359a19deb8392bb1c091,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
9042d805587b147b4101209a97609364,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
904a4b8fc58938876403a0a43e1a779a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
90870400976b429a545d82411879337c,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,
908c780f553509569734544bbf314759,P__Proteobacteria,C__Gammaproteobacteria,,,,
908ebbcfe682b5de3be2850e9af9069b,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
909036c999868408bb53d5b85537d56e,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,,
9090daa369b1e07169f468a1f4c76976,P__Proteobacteria,C__Alphaproteobacteria,,,,
9091989017988a9913dc1bb80eeffbb5,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
909556b4e0efa9d0dfda1d8466d0ae5a,P__Proteobacteria,C__Alphaproteobacteria,,,,
909995d784448e19d0356f6cf4560bdd,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
90a86b75db7d04002a5726cedf032f2d,P__Acidobacteria,C__Solibacteres,O__Solibacterales,F__AKIW659,,
90b931781f1a57ae765ba184e9f451bd,P__Firmicutes,C__Bacilli,O__Lactobacillales,F__Streptococcaceae,G__Streptococcus,
90bcd8a643b621aebcc0b6432c550584,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
90bf5d7feafafe2a97475e8adccebe19,P__Proteobacteria,C__Alphaproteobacteria,,,,
90d326352a2f5b442ed430ceb6e10a79,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
90dbb2c9a7b7e998b39935a2b934328c,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
90e9b5bbcd840c3237fcac0bc609b540,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__amylolyticus
90f0208f50d9048634c89be79d210aee,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
90f5759af45babea82404c29b9e9de3a,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,S__citronellolis
9109be0789a7df7df774e894e6090a18,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,,
9137394e3e9786e60dc1581269807e46,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
913a7c8b142ef967f4582e3daa2feb0b,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
913bc8a371b6a8b2451dbdc514900c41,P__Firmicutes,C__Clostridia,O__Clostridiales,,,
91475911035506fe1188f3817ee46593,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
9149a78653f563d74e37d3169210651c,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
915e0777b7c388b5a6e3e1483249f94a,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Salinibacterium,
916ecf0ef9966f52bc6ed5ef2a4cbca7,P__Proteobacteria,C__Alphaproteobacteria,,,,
9173714c3764ae7cb0bf545784ea15e4,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
91806a1c4ddee22df21c17c4e3ad1ec3,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Simplicispira,
9188af75b2aa95581c8c14297032d060,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
918f78b70382a8f4c32ae047d780d28e,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
9193e7d06331f6f1d47526a344123d36,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Sinobacteraceae,G__Nevskia,
91c55632fe111acabc96a0d66426a525,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
91cf03db49f865e8700f20c13ea971a8,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
91da6b29fc39d3e10c9189d7c7fe2245,P__Proteobacteria,C__Gammaproteobacteria,,,,
91ddc1dce63415fe4914e40ff9496b18,P__Firmicutes,C__Bacilli,O__Bacillales,F__Staphylococcaceae,G__Staphylococcus,
91e4d3ea3633c2712a4428df6413529c,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
91f4f269c64cf1c36d5903b4c1e889ba,P__Proteobacteria,C__Alphaproteobacteria,O__Rickettsiales,,,
91f8b248db7f1aee4f10eb9e891431ab,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
92257a98e54246325fbc67fed37968c7,,,,,,
923d52b3439fd3eab84e559c05e3d62e,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,
92439f8e334beb5e374194acd0aeb708,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardiaceae,G__Rhodococcus,S__fascians
92469ae26d9a7cfccd263ac5afc3b56d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Burkholderia,S__andropogonis
92472e5e61b70648efd4c3f7d7f7e0e2,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,G__Cupriavidus,
9256747a822bb8c5a51eeb184abbf337,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,
92583cdf0c67fac11677eb010c18159a,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,
925c50d168038f7cb5cdbd633a8add90,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
92645b81bc2ce3fde7bfa58ef3e01f2b,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,,
92679b1f5fb211935796cb2759eb0a01,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
926b53e84b7ade5440d9a3e09bf1e387,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
927c77c9b8073ab50da5895f038d40c0,,,,,,
928a2d650c30f74e0a0128a63fd899d3,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,,
92a1f6c643c18340e09e7e6e7222c528,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,G__Nitrobacter,
92ac954b6c7026996d96bae559c5952b,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
92ca4a0430fa8f21098035401b9f170f,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
92cf2a6fb90f7c46e24a54c1d9fc1e54,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Simplicispira,
92d2a00ceb603d0b4ef57e39553fc71e,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
92d53509c54de47175414572f77aef3c,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
92e8466f0301d533fa7ae86efea55494,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
92f5c9dc3cb53e873005e0d5280586f2,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
92f9139f94a3dd5daa2b2d1dc0a572ea,P__Chlamydiae,C__Chlamydiia,,,,
9305f5f2b0dc46a9dd44466a0cb04ce4,P__Proteobacteria,C__Alphaproteobacteria,,,,
930ad6862d8627fb94100f3a664a0275,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
931b3b1a0db3371b4922ed2f5bf7fa69,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
933a0c3020e7298c2f327c2772d9de34,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
933ba1426b5e040bbfb5e8d58aac6e11,P__Proteobacteria,C__Gammaproteobacteria,,,,
93565658e7e5c3cbdf00ae5cfad9f8e8,P__Bacteroidetes,C__Bacteroidia,O__Bacteroidales,F__Prevotellaceae,G__Prevotella,
9358f0de648fef6d77e0964e1572ebe1,P__Firmicutes,C__Bacilli,O__Bacillales,F__Staphylococcaceae,G__Staphylococcus,
935abd4b30ece3c34d1b9e0815834e9c,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
93604c96299a35ae2594a0268d5fd06e,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Pandoraea,
93631ea922aee9f923919e0c5905d588,P__Acidobacteria,C__Acidobacteriia,O__Acidobacteriales,F__Acidobacteriaceae,G__Edaphobacter,S__modestum
9363d11c23336ac87838fb9fc269d1d8,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Intrasporangiaceae,G__Knoellia,S__subterranea
936eb5c7abe392603bcc274778c3a0df,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
936edfe943acb98d663a087c93fed301,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
9387f5423d36a2290f59ba0288625b82,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,
939470716827607c92cc95df887e6228,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
93af31ce0f5906b0c097bbba340876ad,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Hydrogenophaga,
93c9d9d7030e0bbd264d15b6e2cbe797,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__Flavobacteriaceae,,
93ccab2091dcf6d78ed489624f0c3484,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,
93ddacc655fd84ebeba43921f6a0b07d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Delftia,
93e10b35fe65615e96a9351fb097d0d6,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
9406915af469200e8f7a03e90359b9dd,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
940ad6833e3402a1113be23c4f3cd364,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,S__viridiflava
943cfc4f28ad0328b8ebdac2bb5322e6,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
944ccdb26b4e933cea89a4ce9714bb7e,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
9467ac993c5de425c460842193069f91,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Sinobacteraceae,,
9478129c229aa8955bbf36f86d047ccf,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Acidovorax,
947e6cb591cec792569ad8d31105eb5a,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
948283bc98ee6bcb8454a32133945ac8,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
949f66c868547f0dab094644d5fdb62f,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Tsukamurellaceae,,
94a1effb162d5f88e6467995dcf7a803,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingobium,S__yanoikuyae
94ab3fcb06879418d0c4889b71a53743,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
94ad02088be0fc9359cde8340ce26c31,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
94aed7cd544f6ed4f306088215de4bdc,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
94b414524a2b26dc31f8f86038e33f17,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Comamonas,
94d01cf5a5a00284c6b92b1d1433bb8a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Hyphomicrobiaceae,G__Parvibaculum,
94e4e0cfc4e6884ec461ea579ca59460,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Rhodanobacter,
94f04912984ef9d50e78cff7d4f78b2f,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Corynebacteriaceae,G__Corynebacterium,
94fadb0878d7237631596cc6788d8b5b,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
950556a4191887e02eea1b16676ef16e,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,,
950b02192566a492adf5a664d0e34f1a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
950c051bd5eaed2bafeb2d8747a0a8e3,,,,,,
95264b86368324dea23b0c3f46351d14,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,,
952b75044ad637aa6f433b4e569380a9,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardiaceae,,
952c423c2784060fac6ce541033aa826,P__Firmicutes,C__Bacilli,,,,
954e88bdd13e3f991ad44ebbcd13914e,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
9558411fed0dc9849cf5afcef4f99907,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Asticcacaulis,S__biprosthecium
9564cb4c79bb49f4ac80bf2326beeaa6,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Brevundimonas,
956c796152b21ffe29ce27f0e002d7a3,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
956f710ce797d6eb5e746fc159a74f5e,P__Firmicutes,C__Bacilli,O__Lactobacillales,,,
957881bdfc31cf5166c5e5a3788fc238,P__Proteobacteria,C__Gammaproteobacteria,O__Enterobacteriales,F__Enterobacteriaceae,,
958b4c3fef1bd4a9f8ce3b37615d2d84,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
958b89adb7814cbcdc24e9398f89ae95,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
9592b338e194d14696af8b9e96cfdffa,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
95940b7092837f1404f913a38a29f1e8,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
95a238f0a0532e950c19bd40fe7ad8bc,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Agrobacterium,
95a9f53fdf97c51cd764e4f2fdd36dc6,P__Firmicutes,C__Bacilli,O__Bacillales,,,
95ab16b440015562abc26727d1f2b7b7,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Corynebacteriaceae,G__Corynebacterium,S__aurimucosum
95aec73be783c997dc5f3dbb488e1314,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
95b972982ff360e50a9d4da407e57901,P__Proteobacteria,C__Betaproteobacteria,,,,
95cdc6782f56a8376e411baa09ae3ee3,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
95d8cfa0b8d60dec68a1e80b381265d1,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Simplicispira,S__limi
95e74defc9d99007fbf45756b9accdc9,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
95f57c2012f73f0a5c4991d7ec6a6d92,P__Firmicutes,,,,,
9631cfe185104e49516dcbaf81d54699,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
963b3a27a615143059cdb23d8a12a340,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
96426bd0b6c92e7c0d08b02ea72b267f,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
964d7717c99160f236515d6e70e4da13,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,
9656b11dcbde8c0bc99d0b82df2e60e4,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Phenylobacterium,
9665d97091dcd387ff33c513252bed7d,P__Proteobacteria,C__Deltaproteobacteria,O__Bdellovibrionales,F__Bacteriovoracaceae,G__Peredibacter,S__starrii
9668292bbfd096f9ef7682b00a080320,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
966c82f4511a53ffd3314e965e7ef5c2,P__Proteobacteria,C__Deltaproteobacteria,O__Myxococcales,,,
96749a75e7145726cda0783e9eaf197f,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
967d4aff103f334fcd86af9d7a6510e8,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Acidovorax,
967f91e2e7b1598235f9c3bb5f9e3b59,P__Proteobacteria,C__Alphaproteobacteria,,,,
96920d5ebcad0b13a66ffab10ca4d75b,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Cohnella,
969e0696bfbadd6b1db5c311d672fa73,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
96a87019b82146533f2c9fd4e34362cf,P__Proteobacteria,C__Gammaproteobacteria,O__Pasteurellales,F__Pasteurellaceae,,
96beca266a048634c15a54ed277f89c2,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
96e9f7aa747f9daccb6d379b315ba71a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
96ff7afe8e45348a7aac671b38c22c46,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
970122a75ad5899e54fd40f021c41351,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
971fd2c801943703650cb77809283f61,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
9722cb2cd398b69150b3449bd538ff15,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
972912cb2752aa6dc184873dcc50b897,P__Proteobacteria,C__Alphaproteobacteria,,,,
974f8eaeded4df75d4cd863e0d0b7812,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
9750ff8c98c392664dc11013517b04e9,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,,
9759b9bce55403037a8ec2577be259d7,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,S__maltophilia
9759d5c69b818f03d5f297c11398dc60,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Burkholderia,
9764a50d2f15e66c26914e1f762fa2fd,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
976d2279515def018fbdc2ffb6a95ef5,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Labedella,S__gwakjiensis
976de5aea72822f9f9f7b8b8fc9095e2,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
977bfdf6958b08046d7f21ae666e61e5,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
977f12866f627f5482050d4853ba548d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,S__petrii
977ff30f60064619217c7401b8edd1e7,P__Actinobacteria,C__Thermoleophilia,O__Gaiellales,F__Gaiellaceae,,
978334f78a19b2f4c00b7e371dae097a,P__Firmicutes,C__Bacilli,O__Bacillales,F__Staphylococcaceae,G__Staphylococcus,
97833e8ea46f1cbf188d3ccd4b7edcea,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,,
9787fef42af9d003bb6fe7ba008cdf20,,,,,,
9793cdc4d8377a4c7dcb1144cbdf6679,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Asticcacaulis,S__biprosthecium
97aa93185f40b1a9d74bc287de040bf9,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,G__Nitrobacter,
97b14de03d68b3399bdc54803f12fed9,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
97b1dbfb4732468d57954c6be0eebdcf,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
97d69385610d6c9b5649d823a4cbcf50,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
97e2f7af77bfefaca3c7344a20014f95,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Burkholderia,S__andropogonis
97eb8f8f37b5cc650e24642c7395430b,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Burkholderia,
980044568a708542fe0540d175666ae7,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
982cbc5b25e8cd7d0c72fdf550fb9ff7,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
983e36aa60e1d888f8b1046a82eef900,,,,,,
9865c9935f8dfd7c4ebe6d5d8a6868e7,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
986846acd887ccff22e2dee380fddd65,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
98693a558e88765651ba8c51ff770e2a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
