Feature_ID,Phylum,Class,Order,Family,Genus,Species
77c707b4c200d9b99e13c5da58962e28,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
77d24039d62b322335d89220b9087f58,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
77da6593608906c527e355038bd2387d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
77dd06f08932a1723571e6f7c39e0a04,P__Proteobacteria,,,,,
77e51c698be2ebefd022feb43afa7923,P__Proteobacteria,,,,,
7800e829bc66419ec3da26a1d1dc7c27,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Curtobacterium,
780f37ad53a03585c2527daf1ca9be72,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
782c2ddba7835d6721b2ca2ebfa2c902,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7838197330fb8040785f84171fc7bb4a,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Asticcacaulis,S__biprosthecium
7839f83eeb059435a46dbce9f08447a9,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,
783c4798005fcb8d5a59e73fb3bec70d,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
787a330554bf9906cacd8cb6292b0a9f,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Magnetospirillum,S__magnetotacticum
788863c005dde222e09ae33afc3cb989,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,,
788fc28e136e9e15e36d75c025231c1b,P__TM7,C__TM7-3,O__EW055,,,
7894470f756defc1cd4ff0fa90de46a1,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,G__Mesorhizobium,S__ciceri
789fd2ffe40d35422af1c32d60cbe70e,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,G__Nitrobacter,
78aa7af7b017ab831bdb5f3f9c083244,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
78ac830dd48ce89da4f8d3fcc924087d,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
78bb1389c1638f34f2f38cb822e97f27,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
78c7c9bdf65b43a807766163b4e9e744,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
78ca07070679f52da33c67d439c05fa2,P__Proteobacteria,C__Alphaproteobacteria,O__Ellin329,,,
78d5bd94567d5ea1c968dd2434d701e9,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
78dd6a975d955acd10a05f719d13168e,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,G__Mesorhizobium,
78e84293fdcf4a0a5d18f828af4b9ddb,P__Proteobacteria,C__Betaproteobacteria,,,,
790f262b96bd9ed6f0910e915158005f,P__Proteobacteria,,,,,
791052bd0640190c42922d18b6b60cab,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,S__firmus
7928a711aecf3ed306ff88acfff5f18d,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,,
79305ba31f837acf5ca4c0770deeceda,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
794279d31450f5f6af19a34395825bf9,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7948dcb2486f4317e6ef4b0380fc499d,P__Proteobacteria,C__Alphaproteobacteria,,,,
7951b27fa7af4623ff42a3a293aa1331,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Variovorax,S__paradoxus
7983630b10a8c54939c9968be2508652,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
798a9cb9d5a0f9b1dc46e72d9415b69c,P__TM7,C__TM7-3,O__EW055,,,
799ddffbbc0d1bcfedb764c11da65e3a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Methylobacterium,
79a2a090b21a2587bf34d2a56a655064,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Tsukamurellaceae,G__Gordonia,S__kroppenstedtii
79d3a1e43b609b967c579b87b504aa6b,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
79d9ae6e1688e21e0417a288edabbdf5,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Sinobacteraceae,G__Nevskia,
79f641254e47c0ea6bf69d70f8fa475d,P__Proteobacteria,,,,,
79f6b588c368e22b2fd60684e959b9a8,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
7a34ac79c1dd9fce91cc4a08fef633e9,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7a4ce7587e413616fce259e63c87e940,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
7a6272a0f5c2136e5187e26a85b74384,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
7a7e17badc7216095633ad8e5ca73f96,P__Firmicutes,C__Bacilli,O__Bacillales,F__Alicyclobacillaceae,G__Alicyclobacillus,
7a8b7d0ac8e2802fce3e3c17925f1a02,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
7a8c50fa763688bf978b4c21f11c41a1,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7a8f2f91857abf02569d9e1fcfa6dab8,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
7a97d5106684c689a63500ed01e92ef1,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
7aaceb52f7347fba0d22becd331a3ceb,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__amylolyticus
7aaf94ac6f0156e9eec8e62da9f884f1,P__Firmicutes,C__Bacilli,O__Bacillales,,,
7ac7709a41c048fb0a13e2fc1452e27f,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7acf892cd31801fe90dae99941a88634,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7ae19e32b13c2b2cd4533cb483be2820,P__Proteobacteria,,,,,
7ae7b89e5401bd7e71a7a1f898f22784,P__Proteobacteria,C__Betaproteobacteria,,,,
7af88459f512f2fd432b542981710ec7,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7afaad589ca511d7ff3d8f0f9b240987,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
7b083b5633034c3b97bcf4c198f8e9c7,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7b1791529f9e060eb16d529c61c6562a,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,S__aurum
7b3417de55efca9d97b47c3454614f64,,,,,,
7b384974d932374954e4eed34f0f8d01,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7b4151f577f097784bb513324cbeec98,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
7b440ed59bb5bd631dc3b5e7463d77e6,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
7b568b9679698870dc80a9d19fff6e91,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7b675c97bd3b9ca785705215d1eb93cb,P__Proteobacteria,C__Alphaproteobacteria,O__Rickettsiales,,,
7b6c49768ddec4dc57b9af0ea8c3d436,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,,
7b737e53800b884b9184e329ed188c62,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__Flavobacteriaceae,,
7b76062e018e0bbf10e2256dc680f36f,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7b8297f1159018c5c17c9b6f81ddedeb,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Hyphomicrobiaceae,G__Devosia,
7b8373c98a93054372226291ed1e33ab,,,,,,
7b96b019281ef403ab797bb7c3e847f6,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
7b98505069995fd3db5a858861c49636,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
7baa27b1b035c0fa055c4b83ebe5c190,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingopyxis,
7bad77b28570f673b8da5008aa24c9c0,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Xanthobacteraceae,G__Labrys,
7bd84f956d32fa5314f6c1d1db9d92ea,P__Proteobacteria,C__Betaproteobacteria,,,,
7be22db4259d6c6b73ea8307b40ad76b,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
7be2fc3b3a324fcb7029e1a00c55cfe6,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Chryseobacterium,
7be43556826921e8835a239161d5fd28,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
7be589e1bcc80af4095616b7ffeb69d9,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7bf340172c8efe2671a300cc4240eafa,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,S__petrii
7c04dc1b7958cd87b79f3e0dc3214e27,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
7c30890d6dbbadd2d561722a6782ebe5,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,,
7c312e91651a23721b7b718710733b7a,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
7c3f79d25226bc776003832c0f1be91c,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,S__mali
7c4a8a11c1e1a50d9803e9233160d901,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
7c55b7799ee77607accfccf5c380458e,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Dyella,
7c66997f0e1d770b20307c267bbbf790,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
7c7520347ea3f2a3f1fc4af59c6f85de,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
7c874aa27afc99adbe236dcf04ac375b,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Pelomonas,
7c8d0c1048f450299c37157adabfac8a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,
7c8fe5f4387f576061b63ebd3d5cd800,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7cbc995613b8de944bc265072595f610,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,S__koreensis
7ccb9238c776b0f2e56fe55b555d79ae,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7cd9b95f9c025165fc0955790f926f06,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,S__chocolatum
7cdc5c5ecefa4088e184ded2fef85925,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,S__petrii
7ce20888df23f40bb33c0f6643f2fa73,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Alicycliphilus,
7cff516ceae2c1cfe31546dd3641700d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7cfffa7b16ea9732ace3de3d32d73fe4,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7d0340f51111cf6829f80177a7055c19,,,,,,
7d07c58aaa480917c3b7bdea39acf9ca,P__Proteobacteria,C__Alphaproteobacteria,,,,
7d0f6262bddd15d7f24d62269863c17a,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7d1b52c1241219f65d526dee03e593a5,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
7d5536b2ea0af24387a4eae58a840b75,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
7d58ad510babba8d7721fd5d5b1b1125,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7d7456c35a4cbc9f9a65b359eccfb4e4,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
7d7f15dd48c232cadbcf7851e6154ee0,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
7d7f24b83224eb32ecd4a2c7f8d71d7c,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
7d8329f2d2e1617b342a143ab4f183c3,,,,,,
7d84fcecb231a9046baa9b48e0a96ce3,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7d95747b8a927834f51bf8b4386b57f2,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Xanthobacteraceae,G__Xanthobacter,S__flavus
7da4dab025e514880afa76594351b6f8,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
7ddc6d188f18c076b5d2f60b8091964e,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7df5da0305f1616035933522c7ff1da9,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
7e066e7a5f8bc098d8655f5c4c0ad866,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
7e0a8cf0112b5a0ed6f40b512fd063ec,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7e24e6663415bba218ef27a9ea367b4c,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7e28ee04de9bbc1680530f3efe81a519,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
7e30b3ae80bb33300f3db601c75b60a6,P__Proteobacteria,C__Alphaproteobacteria,,,,
7e336d66781ee1d829899101396ee002,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7e575000e1e8c86635fdbed6d9131d12,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
7ea9cf2f6362d39a2c4bb3d2ce308992,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
7ec2f233cd5a5100c6c26a9307a17517,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7efb84f6162b3ae91944016ef2864634,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7eff9012baba04e45a70f7d9728610d6,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7f1c6acf2784efdb1fe2390588aa2f18,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,S__petrii
7f2884b7a31a3cdffcd9df5faac92c99,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
7f44430c6b1d62eb695adca903404f4c,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
7f4baa50c924a56b0ed82f11d70cd938,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7f4d1c183431d4dc1bccf4ede210cee4,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Cohnella,
7f4eb32129f744965fe5a5bdaf8d8101,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
7f5a359e24e20c671fa1d5add90adf04,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,,
7f5a8b20ca1f3383362108a2c77c07da,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7f6ec4b60b1ad7617ee8581a091ff9e0,P__Firmicutes,C__Bacilli,O__Bacillales,,,
7f8a4b32bc961fbea17812b9ddd76659,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7f8ad2cba51fe1b3a9b00f36d077e805,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
7f8e4c03bfa91187dc17b67231561216,P__Proteobacteria,,,,,
7f92c10111fe9635d8b1cb29a46e9d9f,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,,
7f9a83dde0cf22eced7e044db0134ffe,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7f9d7d651ef3e595ac1fe1cce3f53456,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
7fa02142456d942bf4e83191e75b465f,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
7fa2f0e39826b4a4b54618a50fd2ac9f,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7fa81602394927a1f4034aa3d9e85794,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Alicycliphilus,
7fa8f682d1ea836532f315be961071fa,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
7fc828a6cbb8c6e906ca10a49d866507,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Kaistia,
7fc8a040805e283f686edd5a18f2a88e,P__Firmicutes,C__Clostridia,O__Clostridiales,F__Lachnospiraceae,,
7fda83c03ff282796c03ae9f01cb4db2,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
7ffeed26530b2918c0d814ce3b613eb0,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
8003031fc2442ab8e17f29afa1150e05,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,,
8007fab4f3e674c8e3f11b7cb79a2c65,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
801c17f54b00afb03f94825f53a09d4e,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,S__aurum
8027f68955770623d4a65835c8d48c64,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
802b00e5d89b955212b8c8b18c2184dc,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8034a5050f4ddda181b248de2457a56c,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
80426b96a28a8dd54aee925067f84ebd,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
8078e09730ee839a7907b29833b8d18c,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Agrobacterium,
808dbdcf26218b41de2436d0d5b54d1c,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,S__petrii
8092b621e205b91897b87ced30711d33,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,,
809520b11bef7895340abf77e6a006ab,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
80aca324b8251d893db0d5def81af589,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
80baa927409eea062e1f1e67c97d574f,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Actinomycetaceae,,
80cac9de2607a15ba90bea12ad859c74,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Burkholderia,
80d015b6ce2274cbbe233e6cc564931a,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
80f4204e23dcdebafb04e7c08c695625,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
80f90cca37ae4ed14e7c706157adcdc7,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Pandoraea,
81043451716aef13710c1bb420629bcf,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
8105ffa1216a99b4c3f2ab736dc86585,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Hyphomicrobiaceae,G__Devosia,
810cb9285b5303afb6125d75857f2bff,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__Flavobacteriaceae,G__Flavobacterium,
8142955b569b8f07e030a4ca9247afac,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
8170867ec0b84b57a10a4c40134177c6,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
81925fee8d9f12c8cca637e850260ba1,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
81987098087e562c2eb3b7821abff6da,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
819bbc9b77bf8bee82c06c908e1f2800,P__Proteobacteria,C__Gammaproteobacteria,,,,
81a055ee9378504d70cdd3349dc21581,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
81b774c7cfa80f810da7cf012ae44c23,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,,
81bc5af56e71843f79f65e4dcfc61be8,P__Proteobacteria,C__Alphaproteobacteria,O__Ellin329,,,
81c18dc72af28381095e98b4e2072fe4,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,
81c1cbf2a66b52bc911812cd197cc180,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
81cdb548295707971962d63ab2859b2d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,S__petrii
81df197f06e4ce59acd5347eb9b318b0,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
81eb77274654e2173fbfe81c74092cc0,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
821e5851537ea928f3dfd579df73a2f6,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
826464763b0c3d1ba35f8fe9d610b9cc,P__Proteobacteria,,,,,
8269bea5bf743eb50a4a4edfd442d7e4,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8270efbfc64d8e6af40f552d0c34ee6b,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,G__Chitinophaga,S__arvensicola
827c35db97ffc5c30c32b6fcfd02a9c8,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
8285d51905a8fe27b5d0ee355b088188,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
82881e33dc1736e3a7ded925a35ad499,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
829d697d24c44e7ce4d8f2aa3cea0bb2,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
82b70fa2cbc0a72b178979af0f3ae93b,P__Firmicutes,,,,,
82bced50e21005b55153cd65f3f7b2b6,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
82e04603cd6d16cc38b214e50c78e44e,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,G__Chitinophaga,S__arvensicola
82e4b30b867addd9a77921fd6de63987,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Limnohabitans,
82e79da982c6826bedd87738cd9ff445,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8309f86649c47f72e20a7541428eb3f1,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
830fc573cb8b321a42bcb8dc7dadfce8,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
831256dd1624e107b6f5ddc006f7cfb0,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
8314adca9d23446c51d660972be903db,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8325cf659ef06d8cad86c8124f4e3e8d,P__Proteobacteria,C__Alphaproteobacteria,,,,
8338e12ffa1ca6a5c11b935b477137c3,P__Proteobacteria,C__Gammaproteobacteria,,,,
8353d3cfd47d2e9a581e333b919712c7,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
8377b675e3f09e3cfb0c20fffbf63f37,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Magnetospirillum,S__magnetotacticum
83964a1f2082d15c12dac493ceb40efc,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,,
839bf834334fb7143362f526838e7647,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
83c1ddcacc8aac691fabd2df9830a022,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
83da6171bbd9ef058cdfda218dc7c3de,P__[Thermi],C__Deinococci,O__Deinococcales,F__Deinococcaceae,G__Deinococcus,
83e1321fd7a72700006e3c1d9d41c781,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,G__Chitinophaga,S__arvensicola
